CustomerID,Age,Gender,Tenure_Months,Contract_Type,Monthly_Charge,Total_Charges,Num_Support_Tickets,Avg_Monthly_Usage_Hrs,Num_Referrals,Has_Premium_Support,Has_Online_Backup,Payment_Method,Churned
CUST-01105,30,Male,22,Month-to-Month,85.62,1871.17,1,77.2,0,0,0,Credit Card,0
CUST-01106,60,Female,33,Month-to-Month,67.17,2222.23,3,45.5,0,0,0,Bank Transfer,1
CUST-01107,20,Male,30,One-Year,77.16,2307.01,1,105.3,1,0,0,Digital Wallet,0
CUST-01108,50,Female,32,Two-Year,24.64,770.85,3,179.5,0,1,0,Bank Transfer,0
CUST-01109,23,Male,42,Month-to-Month,82.4,3474.72,0,43.0,1,0,0,Digital Wallet,0
CUST-01110,67,Male,10,One-Year,82.61,865.15,1,194.6,3,1,0,Credit Card,1
CUST-01111,27,Female,36,Month-to-Month,109.12,3902.08,1,259.0,0,1,1,Cash,0
CUST-01112,22,Male,34,One-Year,70.57,2419.15,3,88.3,3,0,1,Bank Transfer,0
CUST-01113,40,Female,28,Month-to-Month,27.71,801.85,0,135.3,0,0,0,Credit Card,0
CUST-01114,27,Female,11,Month-to-Month,50.62,492.63,2,68.9,0,0,0,Digital Wallet,0
CUST-01115,61,Male,39,Two-Year,85.56,3385.67,3,108.7,0,1,1,Bank Transfer,0
CUST-01116,19,Female,47,Month-to-Month,43.93,2167.53,3,7.1,0,0,0,Credit Card,1
CUST-01117,30,Female,19,One-Year,48.05,908.55,1,286.2,0,1,0,Digital Wallet,0
CUST-01118,57,Male,15,Month-to-Month,102.05,1522.19,3,125.1,1,0,0,Cash,1
CUST-01119,19,Female,28,Month-to-Month,78.43,2185.39,1,236.8,0,1,1,Credit Card,0
CUST-01120,37,Male,24,One-Year,70.85,1731.43,0,43.2,0,0,0,Bank Transfer,0
CUST-01121,18,Male,9,Month-to-Month,51.85,492.19,1,243.8,0,0,1,Credit Card,0
CUST-01122,54,Male,47,Month-to-Month,93.09,4295.7,0,258.1,0,1,0,Cash,0
CUST-01123,26,Male,33,Month-to-Month,48.77,1566.1,2,214.8,0,1,0,Credit Card,0
CUST-01124,34,Female,62,One-Year,93.71,5835.39,1,271.0,0,0,0,Credit Card,1
CUST-01125,26,Male,19,Two-Year,27.01,505.94,1,50.6,1,0,0,Bank Transfer,0
CUST-01126,28,Male,67,Two-Year,106.45,7073.84,2,143.2,2,0,0,Credit Card,0
CUST-01127,32,Female,40,Month-to-Month,69.96,2873.41,1,186.2,0,0,1,Credit Card,0
CUST-01128,41,Male,47,Month-to-Month,63.85,2960.96,2,179.1,0,0,0,Credit Card,0
CUST-01129,55,Male,65,Month-to-Month,81.1,5273.29,1,258.4,3,0,1,Credit Card,1
CUST-01130,52,Female,29,Two-Year,82.42,2381.6,3,65.1,3,1,0,Credit Card,0
CUST-01131,47,Female,50,Month-to-Month,33.2,1606.07,1,53.1,0,0,0,Cash,0
CUST-01132,48,Female,13,Two-Year,95.62,1252.31,0,76.4,0,0,0,Cash,0
CUST-01133,66,Female,1,Month-to-Month,47.59,67.2,4,267.5,1,0,0,Bank Transfer,0
CUST-01134,22,Female,34,Two-Year,110.5,3733.62,1,282.3,2,0,1,Digital Wallet,0
CUST-01135,61,Female,48,Two-Year,101.79,4869.11,0,171.1,1,0,1,Digital Wallet,0
CUST-01136,67,Female,48,Two-Year,54.63,2652.26,4,150.7,2,0,1,Bank Transfer,0
CUST-01137,31,Male,49,Month-to-Month,100.77,4838.97,0,181.8,0,0,0,Bank Transfer,1
CUST-01138,28,Female,64,Month-to-Month,55.64,3518.71,2,185.1,0,1,0,Digital Wallet,0
CUST-01139,26,Female,61,Month-to-Month,30.09,1846.16,2,51.5,0,1,1,Bank Transfer,0
CUST-01140,51,Female,29,Month-to-Month,116.19,3343.17,0,206.1,1,0,1,Bank Transfer,0
CUST-01141,29,Male,39,Month-to-Month,85.26,3298.09,1,136.0,0,0,0,Bank Transfer,0
CUST-01142,52,Male,26,One-Year,65.61,1750.94,2,155.5,0,1,0,Bank Transfer,1
CUST-01143,52,Female,17,Month-to-Month,59.78,984.59,1,9.6,1,0,1,Digital Wallet,0
CUST-01144,18,Female,71,One-Year,52.47,3824.33,1,229.5,0,1,1,Digital Wallet,0
CUST-01145,57,Female,13,One-Year,118.14,1448.09,3,250.7,1,1,0,Cash,0
CUST-01146,39,Male,69,Month-to-Month,33.47,2198.83,2,186.0,0,1,0,Digital Wallet,0
CUST-01147,46,Male,26,Two-Year,51.48,1382.43,3,224.7,1,0,1,Credit Card,0
CUST-01148,25,Female,49,Month-to-Month,68.55,3309.75,1,157.1,2,1,0,Digital Wallet,0
CUST-01149,28,Male,67,Month-to-Month,67.8,4494.25,3,185.7,0,1,0,Digital Wallet,0
CUST-01150,58,Female,7,Month-to-Month,67.14,519.22,1,118.7,2,1,0,Digital Wallet,1
CUST-01151,54,Male,58,Two-Year,37.58,2154.78,1,237.7,0,0,0,Bank Transfer,0
CUST-01152,31,Male,49,Month-to-Month,34.49,1735.53,5,140.7,1,1,1,Credit Card,1
CUST-01153,47,Female,53,Month-to-Month,45.48,2379.92,2,204.2,2,0,1,Cash,0
CUST-01154,52,Female,65,One-Year,111.45,7262.38,3,186.6,0,0,1,Cash,0
CUST-01155,38,Female,62,Month-to-Month,31.31,1915.65,2,210.8,2,0,0,Bank Transfer,0
CUST-01156,54,Female,17,One-Year,95.74,1581.59,2,235.7,0,1,1,Credit Card,0
CUST-01157,22,Male,43,Two-Year,95.75,4203.78,4,154.1,0,1,0,Digital Wallet,0
CUST-01158,36,Male,25,Two-Year,100.98,2580.32,4,244.0,0,1,0,Bank Transfer,0
CUST-01159,31,Male,3,Month-to-Month,108.66,289.65,0,149.4,2,0,1,Bank Transfer,0
CUST-01160,43,Female,29,Month-to-Month,46.3,1333.78,3,287.0,0,0,0,Digital Wallet,0
CUST-01161,21,Male,32,Month-to-Month,42.46,1432.53,1,225.9,1,1,0,Digital Wallet,0
CUST-01162,42,Female,26,Month-to-Month,66.55,1680.89,1,51.8,0,0,0,Credit Card,0
CUST-01163,62,Male,16,Month-to-Month,46.51,697.45,2,249.0,0,1,0,Digital Wallet,0
CUST-01164,59,Female,25,Month-to-Month,93.43,2359.25,0,165.7,0,0,0,Digital Wallet,1
CUST-01165,42,Female,54,Two-Year,83.59,4627.38,0,295.3,1,1,1,Bank Transfer,0
CUST-01166,35,Male,28,Two-Year,107.5,3012.69,2,215.8,0,1,0,Credit Card,0
CUST-01167,57,Female,56,Month-to-Month,28.27,1635.61,2,25.8,1,0,0,Credit Card,0
CUST-01168,25,Female,65,Month-to-Month,111.51,7197.28,0,118.8,1,0,1,Credit Card,1
CUST-01169,56,Male,41,Month-to-Month,49.33,2040.58,1,155.4,2,0,0,Credit Card,0
CUST-01170,57,Female,51,Month-to-Month,69.07,3504.59,2,251.8,2,1,1,Credit Card,0
CUST-01171,31,Female,71,One-Year,63.86,4627.39,1,218.9,0,1,1,Bank Transfer,0
CUST-01172,49,Female,29,One-Year,96.03,2864.8,1,111.1,0,1,0,Credit Card,0
CUST-01173,68,Male,19,Two-Year,62.03,1292.54,3,196.2,0,0,1,Credit Card,0
CUST-01174,55,Male,66,One-Year,114.36,7512.99,2,173.3,0,1,0,Bank Transfer,0
CUST-01175,50,Female,41,One-Year,110.25,4522.02,1,38.3,2,0,1,Credit Card,0
CUST-01176,40,Male,45,One-Year,107.22,4843.66,1,70.8,0,0,0,Digital Wallet,0
CUST-01177,32,Female,15,Month-to-Month,27.13,374.13,2,102.7,0,1,0,Bank Transfer,0
CUST-01178,50,Female,3,One-Year,105.43,322.84,1,59.0,1,0,0,Credit Card,0
CUST-01179,42,Female,11,Month-to-Month,98.16,1125.21,0,45.5,2,0,1,Credit Card,1
CUST-01180,34,Female,53,Month-to-Month,30.35,1581.03,0,17.9,1,0,0,Digital Wallet,0
CUST-01181,50,Female,46,Month-to-Month,30.74,1378.87,2,262.0,1,0,0,Credit Card,0
CUST-01182,64,Male,30,Month-to-Month,30.12,865.12,0,87.0,0,0,1,Cash,0
CUST-01183,19,Female,57,Two-Year,21.13,1137.22,1,87.5,2,0,0,Digital Wallet,0
CUST-01184,31,Male,18,Month-to-Month,74.86,1390.18,1,62.3,0,1,1,Credit Card,0
CUST-01185,57,Male,51,Month-to-Month,117.34,5949.06,2,142.9,0,0,0,Bank Transfer,0
CUST-01186,57,Female,48,Month-to-Month,63.87,3025.2,1,154.5,1,0,1,Digital Wallet,0
CUST-01187,68,Female,66,One-Year,74.08,4915.73,0,62.9,1,0,0,Credit Card,0
CUST-01188,56,Male,8,Month-to-Month,116.8,933.87,2,182.8,0,1,0,Credit Card,1
CUST-01189,68,Male,22,Two-Year,45.52,975.16,1,217.0,1,0,1,Bank Transfer,0
CUST-01190,23,Male,6,Two-Year,105.85,675.63,3,112.5,2,1,1,Cash,0
CUST-01191,23,Female,57,One-Year,74.64,4226.21,0,175.8,1,0,1,Credit Card,0
CUST-01192,20,Male,36,One-Year,76.95,2661.35,1,150.9,0,0,0,Bank Transfer,0
CUST-01193,24,Female,57,Month-to-Month,54.32,3162.9,2,59.1,0,0,1,Credit Card,1
CUST-01194,68,Female,49,Month-to-Month,76.16,3690.43,3,219.1,1,0,1,Bank Transfer,0
CUST-01195,25,Female,45,One-Year,27.31,1193.0,4,240.5,0,1,1,Digital Wallet,0
CUST-01196,59,Male,66,Month-to-Month,96.46,6330.63,1,194.8,0,0,1,Bank Transfer,0
CUST-01197,69,Female,45,Month-to-Month,48.47,2184.13,0,97.5,0,0,0,Digital Wallet,0
CUST-01198,32,Female,20,One-Year,108.76,2161.49,3,278.1,0,0,1,Credit Card,0
CUST-01199,64,Female,64,Month-to-Month,56.79,3683.96,1,136.9,0,0,1,Digital Wallet,1
CUST-01200,46,Female,67,Two-Year,34.28,2379.02,0,80.1,0,1,1,Credit Card,0
CUST-01201,50,Female,3,Month-to-Month,89.59,234.81,1,122.8,0,0,0,Digital Wallet,1
CUST-01202,69,Male,54,One-Year,36.46,1921.94,0,207.8,0,0,0,Digital Wallet,0
CUST-01203,47,Female,64,One-Year,95.37,6077.58,0,253.9,2,0,0,Digital Wallet,0
CUST-01204,56,Female,40,One-Year,116.81,4694.35,1,107.3,1,0,1,Credit Card,0
CUST-01205,44,Male,59,Month-to-Month,97.96,5773.82,3,70.2,0,1,0,Digital Wallet,0
CUST-01206,53,Female,55,One-Year,22.24,1198.18,5,188.1,4,1,0,Bank Transfer,0
CUST-01207,46,Male,62,Two-Year,79.99,4894.53,1,276.4,2,0,0,Cash,0
CUST-01208,55,Female,4,Month-to-Month,89.54,247.72,2,55.4,1,0,1,Bank Transfer,1
CUST-01209,50,Male,60,Month-to-Month,102.55,6102.76,0,241.0,1,0,1,Digital Wallet,0
CUST-01210,54,Male,30,One-Year,25.6,831.22,2,143.2,0,1,1,Bank Transfer,0
CUST-01211,44,Female,2,One-Year,68.01,157.82,2,240.0,1,0,0,Bank Transfer,0
CUST-01212,50,Female,62,Month-to-Month,73.54,4549.9,1,151.9,1,0,1,Credit Card,0
CUST-01213,21,Female,49,Two-Year,36.91,1845.08,1,113.5,0,0,0,Credit Card,0
CUST-01214,39,Male,9,Month-to-Month,52.24,405.77,4,209.2,0,0,1,Credit Card,0
CUST-01215,19,Male,31,Month-to-Month,64.02,1987.46,3,270.2,2,1,0,Credit Card,0
CUST-01216,27,Male,61,One-Year,103.32,6213.2,3,96.4,1,0,1,Credit Card,0
CUST-01217,22,Female,48,One-Year,112.94,5438.42,0,138.5,0,0,0,Digital Wallet,0
CUST-01218,27,Male,25,Two-Year,82.84,2083.98,2,69.2,2,0,1,Bank Transfer,0
CUST-01219,50,Male,36,Two-Year,59.49,2155.81,2,55.4,0,0,0,Digital Wallet,0
CUST-01220,55,Female,8,Month-to-Month,45.4,421.58,1,233.5,1,0,0,Digital Wallet,0
CUST-01221,30,Male,58,Month-to-Month,118.21,6894.98,2,60.6,1,0,1,Digital Wallet,0
CUST-01222,48,Male,45,Month-to-Month,118.3,5263.05,2,238.1,1,1,0,Bank Transfer,0
CUST-01223,64,Female,62,One-Year,112.5,7034.14,2,129.1,0,0,1,Credit Card,0
CUST-01224,53,Male,39,Two-Year,98.57,3833.76,3,298.5,1,1,1,Digital Wallet,0
CUST-01225,62,Female,58,Month-to-Month,52.58,2951.13,4,59.6,1,0,1,Digital Wallet,0
CUST-01226,41,Female,64,Month-to-Month,101.7,6503.36,3,28.3,0,0,0,Digital Wallet,1
CUST-01227,69,Female,44,Month-to-Month,60.88,2711.08,1,23.1,1,1,1,Digital Wallet,0
CUST-01228,32,Female,29,Two-Year,52.68,1477.03,0,250.7,1,1,1,Digital Wallet,0
CUST-01229,46,Female,59,Month-to-Month,94.49,5641.55,3,131.6,0,0,0,Bank Transfer,1
CUST-01230,25,Male,71,Month-to-Month,27.97,1939.7,0,1.4,1,1,0,Digital Wallet,1
CUST-01231,22,Male,9,One-Year,24.86,199.69,0,262.5,0,0,0,Digital Wallet,0
CUST-01232,46,Female,6,Two-Year,64.8,355.56,2,263.1,1,0,0,Credit Card,0
CUST-01233,64,Female,29,One-Year,64.56,1786.79,0,242.0,0,0,0,Bank Transfer,1
CUST-01234,21,Male,58,One-Year,109.56,6304.82,2,74.9,0,0,1,Digital Wallet,0
CUST-01235,29,Female,17,Month-to-Month,32.62,518.95,1,112.1,0,0,1,Bank Transfer,0
CUST-01236,62,Female,16,One-Year,32.33,510.77,3,223.6,0,0,1,Cash,1
CUST-01237,19,Female,3,One-Year,34.75,0.0,2,147.1,1,0,0,Credit Card,0
CUST-01238,44,Male,21,Two-Year,22.97,518.2,6,46.6,0,0,0,Digital Wallet,0
CUST-01239,48,Male,64,Month-to-Month,27.17,1774.21,1,73.2,0,1,1,Digital Wallet,0
CUST-01240,68,Female,36,Month-to-Month,85.99,3154.71,0,291.8,0,0,1,Digital Wallet,0
CUST-01241,68,Female,62,Month-to-Month,63.16,3841.34,5,45.7,1,0,1,Bank Transfer,1
CUST-01242,53,Male,42,Month-to-Month,96.36,4032.48,0,218.0,1,1,0,Bank Transfer,0
CUST-01243,53,Male,42,Two-Year,119.26,5055.99,2,143.7,0,0,1,Bank Transfer,1
CUST-01244,43,Female,61,Month-to-Month,85.9,5291.27,0,224.7,0,0,0,Bank Transfer,1
CUST-01245,60,Female,13,Month-to-Month,25.05,399.6,4,198.5,1,0,0,Cash,1
CUST-01246,44,Male,11,Month-to-Month,30.46,340.2,1,132.0,1,0,1,Credit Card,1
CUST-01247,22,Male,54,Month-to-Month,108.1,5834.6,1,106.5,0,1,0,Digital Wallet,1
CUST-01248,37,Male,16,Month-to-Month,72.75,1086.1,2,226.4,0,0,1,Credit Card,0
CUST-01249,28,Female,8,Month-to-Month,102.48,873.08,0,97.3,0,0,0,Bank Transfer,1
CUST-01250,27,Male,59,Month-to-Month,105.66,6210.92,1,236.4,0,0,1,Digital Wallet,0
CUST-01251,57,Female,57,One-Year,112.77,6429.59,3,204.1,1,0,1,Credit Card,0
CUST-01252,55,Male,40,One-Year,114.98,4597.56,2,173.5,0,0,0,Digital Wallet,0
CUST-01253,23,Male,59,Month-to-Month,75.48,4333.59,2,111.0,0,1,1,Credit Card,0
CUST-01254,25,Male,2,Two-Year,54.1,67.63,1,61.9,0,1,1,Digital Wallet,0
CUST-01255,40,Male,10,One-Year,116.19,1184.59,1,213.3,1,1,1,Bank Transfer,0
CUST-01256,64,Female,44,One-Year,74.74,3286.13,0,27.9,0,0,0,Credit Card,0
CUST-01257,43,Female,11,Month-to-Month,26.43,313.82,0,291.2,1,0,0,Credit Card,1
CUST-01258,63,Male,2,Month-to-Month,84.28,207.75,0,293.6,0,1,0,Digital Wallet,0
CUST-01259,60,Female,50,Month-to-Month,78.77,3897.34,2,39.5,1,0,1,Bank Transfer,0
CUST-01260,29,Male,12,Month-to-Month,109.58,1289.2,0,31.6,1,1,0,Credit Card,0
CUST-01261,43,Male,23,Month-to-Month,85.32,1955.3,7,124.1,1,1,0,Digital Wallet,0
CUST-01262,30,Male,18,Two-Year,54.91,1027.05,1,289.1,2,1,0,Credit Card,0
CUST-01263,57,Male,62,Month-to-Month,116.62,7218.74,3,120.4,1,0,0,Digital Wallet,1
CUST-01264,35,Female,62,Month-to-Month,100.16,6120.87,1,109.5,1,0,1,Bank Transfer,0
CUST-01265,42,Male,38,One-Year,83.04,3145.61,1,211.2,1,0,0,Credit Card,0
CUST-01266,50,Male,67,Month-to-Month,49.29,3339.09,0,54.0,1,1,0,Credit Card,0
CUST-01267,64,Female,38,One-Year,57.35,2247.15,2,109.3,1,0,0,Bank Transfer,0
CUST-01268,57,Male,67,One-Year,87.0,5843.03,1,87.7,0,1,1,Credit Card,0
CUST-01269,60,Male,61,One-Year,27.2,1584.9,3,180.7,1,0,1,Credit Card,0
CUST-01270,29,Male,1,Two-Year,45.67,25.35,2,49.2,2,0,1,Digital Wallet,0
CUST-01271,61,Female,45,Month-to-Month,91.39,4136.3,1,164.8,1,1,0,Bank Transfer,0
CUST-01272,53,Male,28,One-Year,68.0,1947.31,2,257.3,0,0,0,Credit Card,0
CUST-01273,65,Female,21,Two-Year,60.24,1290.39,1,154.5,0,0,0,Bank Transfer,0
CUST-01274,21,Male,13,One-Year,35.15,444.37,4,205.2,1,0,1,Bank Transfer,0
CUST-01275,22,Male,27,Month-to-Month,64.18,1775.79,2,23.0,0,0,0,Bank Transfer,1
CUST-01276,54,Female,7,Two-Year,97.07,647.46,1,135.0,1,0,1,Digital Wallet,0
CUST-01277,25,Male,22,Month-to-Month,46.4,1030.03,0,28.9,1,0,1,Cash,0
CUST-01278,59,Male,53,Two-Year,20.54,1126.11,2,180.0,0,0,0,Bank Transfer,0
CUST-01279,66,Female,4,Month-to-Month,86.85,376.23,0,84.7,1,1,0,Credit Card,0
CUST-01280,45,Female,23,One-Year,117.26,2726.93,2,86.5,1,1,0,Credit Card,0
CUST-01281,48,Female,70,Two-Year,80.68,5676.3,1,23.5,0,0,0,Credit Card,0
CUST-01282,26,Female,33,Month-to-Month,31.99,1003.24,0,93.4,1,0,1,Credit Card,1
CUST-01283,68,Female,28,Month-to-Month,52.07,1458.84,2,152.2,1,0,1,Credit Card,0
CUST-01284,46,Male,8,Month-to-Month,106.76,808.62,2,175.6,0,1,0,Digital Wallet,0
CUST-01285,31,Female,1,Two-Year,43.26,28.79,0,20.5,1,1,1,Credit Card,0
CUST-01286,57,Male,37,Two-Year,80.77,2930.05,0,195.6,1,1,1,Digital Wallet,0
CUST-01287,58,Male,63,One-Year,60.27,3814.26,1,146.9,1,0,1,Bank Transfer,0
CUST-01288,39,Male,22,One-Year,40.78,798.9,1,161.3,2,1,1,Cash,0
CUST-01289,28,Female,70,Two-Year,101.34,7124.66,3,249.9,1,0,1,Bank Transfer,0
CUST-01290,40,Female,21,Month-to-Month,94.28,1980.65,2,103.0,4,1,0,Digital Wallet,0
CUST-01291,18,Male,35,Month-to-Month,86.16,3110.71,2,52.6,0,0,1,Cash,1
CUST-01292,63,Female,5,One-Year,43.63,207.92,1,165.8,0,0,0,Cash,0
CUST-01293,54,Female,60,Month-to-Month,29.79,1777.16,2,283.5,0,1,1,Bank Transfer,0
CUST-01294,38,Female,46,Month-to-Month,77.62,3604.65,0,155.6,2,1,0,Bank Transfer,0
CUST-01295,43,Female,50,Month-to-Month,75.37,3761.18,1,249.7,1,0,0,Bank Transfer,0
CUST-01296,63,Male,48,Month-to-Month,38.84,1878.06,0,227.2,0,0,0,Bank Transfer,0
CUST-01297,53,Male,6,Two-Year,25.62,203.44,4,155.7,0,0,0,Credit Card,0
CUST-01298,40,Female,56,Month-to-Month,28.07,1558.54,1,194.4,1,0,0,Credit Card,0
CUST-01299,18,Male,59,One-Year,119.28,7097.28,2,122.3,1,0,1,Credit Card,0
CUST-01300,68,Female,29,Month-to-Month,98.36,2768.48,2,159.4,1,1,0,Credit Card,0
CUST-01301,57,Female,71,Month-to-Month,112.2,8046.37,2,152.4,0,0,1,Credit Card,0
CUST-01302,32,Male,18,Month-to-Month,39.51,621.77,1,212.9,0,1,0,Bank Transfer,0
CUST-01303,38,Male,2,One-Year,116.06,299.73,0,123.3,0,1,0,Credit Card,0
CUST-01304,64,Male,8,One-Year,34.27,180.84,1,30.4,0,1,0,Bank Transfer,1
CUST-01305,26,Female,54,Two-Year,70.91,3928.17,1,236.7,0,1,0,Digital Wallet,0
CUST-01306,26,Male,38,One-Year,102.97,3920.9,1,205.6,1,1,0,Bank Transfer,1
CUST-01307,27,Female,48,One-Year,54.98,2591.8,3,285.1,1,0,0,Cash,0
CUST-01308,69,Male,27,One-Year,62.48,1780.22,2,128.9,1,0,0,Credit Card,0
CUST-01309,43,Male,20,Two-Year,32.82,601.96,3,23.9,3,0,1,Cash,0
CUST-01310,58,Female,12,One-Year,32.29,376.11,1,36.9,0,0,0,Credit Card,0
CUST-01311,52,Female,43,Month-to-Month,81.96,3654.52,1,232.1,0,0,1,Cash,0
CUST-01312,69,Female,61,One-Year,87.55,5360.33,3,20.8,1,1,1,Credit Card,0
CUST-01313,42,Female,31,One-Year,97.73,2928.33,0,272.4,1,0,1,Digital Wallet,0
CUST-01314,43,Female,61,One-Year,75.67,4602.21,2,84.9,1,0,1,Credit Card,0
CUST-01315,28,Female,67,Month-to-Month,84.58,5648.77,1,269.7,0,1,0,Digital Wallet,0
CUST-01316,55,Female,35,Two-Year,21.35,756.68,1,232.2,0,0,1,Credit Card,0
CUST-01317,19,Female,15,Two-Year,36.22,541.08,2,261.4,1,0,0,Digital Wallet,0
CUST-01318,24,Male,16,Month-to-Month,118.49,1923.13,2,64.6,2,1,0,Digital Wallet,0
CUST-01319,35,Female,13,Two-Year,27.6,282.4,0,178.9,0,0,1,Cash,0
CUST-01320,44,Female,35,Month-to-Month,87.88,3048.4,0,28.5,2,0,1,Digital Wallet,1
CUST-01321,51,Male,59,Month-to-Month,37.61,2234.58,3,61.1,1,1,1,Bank Transfer,0
CUST-01322,44,Female,21,Month-to-Month,91.67,1886.96,1,93.3,0,0,0,Credit Card,0
CUST-01323,34,Male,54,Month-to-Month,90.6,4947.2,0,222.4,1,0,0,Digital Wallet,0
CUST-01324,60,Male,30,Two-Year,43.42,1265.49,1,7.9,1,0,1,Credit Card,0
CUST-01325,61,Female,48,Month-to-Month,46.96,2261.25,0,271.0,3,0,1,Digital Wallet,0
CUST-01326,68,Male,35,Month-to-Month,85.48,2986.55,1,21.7,0,0,0,Credit Card,0
CUST-01327,41,Female,38,Month-to-Month,59.01,2191.65,3,113.3,1,1,0,Bank Transfer,0
CUST-01328,42,Male,31,Month-to-Month,39.45,1225.97,1,24.8,1,0,1,Bank Transfer,0
CUST-01329,24,Male,24,Month-to-Month,93.17,2170.48,0,230.8,0,1,1,Bank Transfer,0
CUST-01330,69,Male,49,One-Year,35.41,1712.91,1,42.8,3,1,0,Digital Wallet,0
CUST-01331,23,Female,32,Month-to-Month,105.56,3379.43,0,265.5,0,0,1,Credit Card,1
CUST-01332,41,Female,55,Two-Year,71.47,3859.48,3,159.3,0,0,1,Credit Card,0
CUST-01333,50,Male,58,Two-Year,30.57,1804.24,2,284.6,0,1,1,Cash,0
CUST-01334,66,Male,3,Month-to-Month,89.41,281.25,0,87.5,0,0,1,Credit Card,1
CUST-01335,46,Female,69,Two-Year,71.92,4989.08,3,136.6,1,0,0,Digital Wallet,0
CUST-01336,60,Female,10,Month-to-Month,49.81,498.22,2,208.4,0,0,1,Bank Transfer,0
CUST-01337,39,Male,25,Month-to-Month,62.25,1498.72,0,249.7,0,0,0,Digital Wallet,0
CUST-01338,43,Male,68,Month-to-Month,49.83,3388.44,1,126.7,0,0,1,Credit Card,0
CUST-01339,45,Female,61,Month-to-Month,46.3,2855.45,5,267.8,0,0,1,Bank Transfer,1
CUST-01340,67,Female,29,One-Year,36.36,994.92,1,35.8,1,0,1,Bank Transfer,0
CUST-01341,38,Female,19,One-Year,56.28,1013.78,0,212.8,0,0,0,Bank Transfer,0
CUST-01342,66,Female,43,Month-to-Month,45.1,1927.0,1,104.8,0,0,1,Cash,0
CUST-01343,24,Female,66,One-Year,88.34,5811.87,1,30.8,1,1,1,Credit Card,0
CUST-01344,34,Male,61,Month-to-Month,88.39,5390.98,2,116.3,0,1,1,Digital Wallet,0
CUST-01345,37,Female,43,One-Year,70.18,3003.16,1,264.1,1,0,0,Credit Card,0
CUST-01346,58,Male,25,Month-to-Month,97.79,2452.75,2,294.2,2,0,0,Credit Card,0
CUST-01347,66,Female,20,Month-to-Month,104.13,2143.69,1,118.1,2,0,1,Credit Card,0
CUST-01348,37,Male,48,Month-to-Month,77.98,3769.96,3,266.0,1,0,0,Credit Card,0
CUST-01349,39,Female,24,Month-to-Month,81.89,1968.17,0,153.1,0,1,1,Bank Transfer,0
CUST-01350,45,Female,11,One-Year,48.29,475.85,1,215.2,3,1,0,Credit Card,0
CUST-01351,57,Male,55,Two-Year,109.49,5985.85,0,14.1,1,1,1,Digital Wallet,0
CUST-01352,66,Male,28,Month-to-Month,22.42,669.85,1,167.4,0,1,0,Credit Card,0
CUST-01353,24,Female,69,One-Year,54.86,3761.92,4,21.5,1,0,0,Credit Card,0
CUST-01354,18,Female,63,One-Year,92.18,5758.95,1,81.0,0,1,0,Credit Card,0
CUST-01355,49,Female,59,Two-Year,28.01,1757.49,1,170.3,0,1,1,Digital Wallet,0
CUST-01356,30,Female,5,Month-to-Month,38.32,267.82,0,242.2,0,0,0,Credit Card,1
CUST-01357,47,Female,51,Month-to-Month,78.93,4019.21,3,168.5,1,0,0,Cash,0
CUST-01358,40,Male,21,Two-Year,76.0,1541.87,2,280.9,1,0,1,Credit Card,0
CUST-01359,68,Male,12,One-Year,93.89,1162.85,0,243.2,0,0,0,Bank Transfer,0
CUST-01360,36,Female,50,Month-to-Month,101.26,5038.5,2,47.3,1,1,1,Credit Card,1
CUST-01361,49,Male,4,Month-to-Month,32.86,175.87,0,117.0,2,1,1,Credit Card,1
CUST-01362,47,Male,42,Month-to-Month,21.84,892.83,0,200.7,1,1,0,Digital Wallet,0
CUST-01363,46,Male,38,One-Year,88.96,3462.75,2,281.6,1,0,1,Bank Transfer,0
CUST-01364,66,Female,25,One-Year,50.14,1227.56,2,296.3,1,1,1,Credit Card,0
CUST-01365,62,Male,14,Month-to-Month,82.6,1274.64,0,229.1,0,0,0,Credit Card,1
CUST-01366,46,Female,32,One-Year,35.05,1131.35,2,172.3,0,0,1,Credit Card,0
CUST-01367,47,Male,11,One-Year,66.9,805.12,3,227.1,2,1,1,Cash,0
CUST-01368,33,Female,61,One-Year,70.44,4269.83,1,82.3,0,1,1,Digital Wallet,0
CUST-01369,57,Male,18,One-Year,78.51,1347.61,1,85.4,1,1,1,Bank Transfer,0
CUST-01370,36,Female,27,Two-Year,71.32,1810.33,1,196.5,0,0,0,Bank Transfer,0
CUST-01371,35,Female,55,Month-to-Month,69.57,3890.18,2,261.6,2,1,1,Cash,1
CUST-01372,18,Male,54,Two-Year,53.27,2879.98,2,291.0,0,1,0,Bank Transfer,0
CUST-01373,31,Female,21,Month-to-Month,27.12,507.14,2,102.7,2,0,1,Cash,0
CUST-01374,68,Female,44,Month-to-Month,28.95,1339.71,2,239.1,0,1,1,Bank Transfer,0
CUST-01375,64,Female,5,Month-to-Month,63.38,374.7,2,255.5,0,0,0,Credit Card,0
CUST-01376,67,Female,41,Month-to-Month,55.58,2347.9,2,187.1,1,0,0,Digital Wallet,0
CUST-01377,19,Female,59,Month-to-Month,71.61,4158.0,0,104.6,0,1,1,Bank Transfer,0
CUST-01378,45,Female,54,Month-to-Month,50.48,2788.24,1,185.9,2,0,0,Digital Wallet,0
CUST-01379,66,Female,22,Two-Year,88.79,1972.58,3,175.5,1,0,0,Credit Card,0
